id,source,image_path,question,answer,chart_type,task_type,difficulty,verified,split,notes
syn_pie_0127__q3,synthetic,gold/images/syn_pie_0127.png,Was APAC's share of revenue larger than MEA's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=27); style=academic"
syn_pie_0128__q1,synthetic,gold/images/syn_pie_0128.png,What share of traffic did Direct represent?,4.9%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=28); style=pastel"
syn_pie_0128__q3,synthetic,gold/images/syn_pie_0128.png,Did Referral have a bigger share of traffic than Social?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=28); style=pastel"
syn_pie_0128__q4,synthetic,gold/images/syn_pie_0128.png,List the top 3 sources by share of traffic.,"Email, Referral, Paid",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=28); style=pastel"
syn_pie_0129__q1,synthetic,gold/images/syn_pie_0129.png,Sales' share of total budget?,24.8%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=29); style=bold"
syn_pie_0129__q3,synthetic,gold/images/syn_pie_0129.png,Was HR's budget share greater than Engineering's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=29); style=bold"
syn_pie_0130__q3,synthetic,gold/images/syn_pie_0130.png,Was SEO's share of spend larger than Affiliate's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=30); style=neutral"
syn_pie_0130__q4,synthetic,gold/images/syn_pie_0130.png,Rank the bottom 3 channels by share of spend.,"SEO, Paid Search, Direct",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=30); style=neutral"
syn_pie_0131__q3,synthetic,gold/images/syn_pie_0131.png,Did Services have a bigger share of sales than Hardware?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=31); style=editorial"
syn_pie_0132__q3,synthetic,gold/images/syn_pie_0132.png,Was NA's revenue share greater than APAC's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=32); style=salmon"
syn_pie_0133__q1,synthetic,gold/images/syn_pie_0133.png,What percentage of traffic came from Direct?,29.1%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=33); style=spreadsheet"
syn_pie_0133__q3,synthetic,gold/images/syn_pie_0133.png,Was Direct's share of traffic larger than Organic's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=33); style=spreadsheet"
syn_pie_0134__q3,synthetic,gold/images/syn_pie_0134.png,Did Engineering have a bigger share of budget than Sales?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=34); style=minimal"
syn_pie_0134__q4,synthetic,gold/images/syn_pie_0134.png,List the bottom 3 departments by share of budget.,"Engineering, IT, HR",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=34); style=minimal"
syn_pie_0135__q3,synthetic,gold/images/syn_pie_0135.png,Was Direct's spend share greater than SEO's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=35); style=dense"
syn_pie_0137__q1,synthetic,gold/images/syn_pie_0137.png,What share of revenue did EMEA represent?,9.3%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=37); style=academic"
syn_pie_0138__q3,synthetic,gold/images/syn_pie_0138.png,Was Email's traffic share greater than Paid's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=38); style=pastel"
syn_pie_0140__q1,synthetic,gold/images/syn_pie_0140.png,What share of spend did Paid Search represent?,11.5%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=40); style=neutral"
syn_pie_0140__q3,synthetic,gold/images/syn_pie_0140.png,Did Email have a bigger share of spend than SEO?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=40); style=neutral"
syn_pie_0141__q1,synthetic,gold/images/syn_pie_0141.png,Software's share of total sales?,23.2%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=41); style=editorial"
syn_pie_0141__q3,synthetic,gold/images/syn_pie_0141.png,Was Subscriptions' sales share greater than Software's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=41); style=editorial"
syn_pie_0142__q1,synthetic,gold/images/syn_pie_0142.png,What percentage of revenue came from NA?,17.3%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=42); style=salmon"
syn_pie_0142__q3,synthetic,gold/images/syn_pie_0142.png,Was LATAM's share of revenue larger than APAC's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=42); style=salmon"
syn_pie_0143__q1,synthetic,gold/images/syn_pie_0143.png,What share of traffic did Email represent?,15.1%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=43); style=spreadsheet"
syn_pie_0143__q3,synthetic,gold/images/syn_pie_0143.png,Did Email have a bigger share of traffic than Direct?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=43); style=spreadsheet"
syn_pie_0144__q1,synthetic,gold/images/syn_pie_0144.png,IT's share of total budget?,39.5%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=44); style=minimal"
syn_pie_0144__q3,synthetic,gold/images/syn_pie_0144.png,Was HR's budget share greater than IT's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=44); style=minimal"
syn_pie_0145__q3,synthetic,gold/images/syn_pie_0145.png,Was Email's share of spend larger than Affiliate's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=45); style=dense"
syn_pie_0146__q4,synthetic,gold/images/syn_pie_0146.png,List the bottom 3 categories by share of sales.,"Subscriptions, Services, Software",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=46); style=dark"
syn_pie_0147__q3,synthetic,gold/images/syn_pie_0147.png,Was APAC's revenue share greater than NA's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=47); style=academic"
syn_pie_0148__q1,synthetic,gold/images/syn_pie_0148.png,What percentage of traffic came from Direct?,42.0%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=48); style=pastel"
syn_pie_0148__q3,synthetic,gold/images/syn_pie_0148.png,Was Referral's share of traffic larger than Direct's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=48); style=pastel"
syn_pie_0148__q4,synthetic,gold/images/syn_pie_0148.png,Rank the top 3 sources by share of traffic.,"Direct, Email, Referral",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=48); style=pastel"
syn_pie_0149__q3,synthetic,gold/images/syn_pie_0149.png,Did Sales have a bigger share of budget than Operations?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=49); style=bold"
syn_pie_0150__q2,synthetic,gold/images/syn_pie_0150.png,Which channel had the biggest slice of spend?,Paid Search,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=50); style=neutral"
syn_pie_0150__q3,synthetic,gold/images/syn_pie_0150.png,Was Email's spend share greater than Paid Search's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=50); style=neutral"
syn_pie_0151__q3,synthetic,gold/images/syn_pie_0151.png,Was Software's share of sales larger than Subscriptions'?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=51); style=editorial"
syn_pie_0152__q4,synthetic,gold/images/syn_pie_0152.png,List the top 3 regions by share of revenue.,"NA, APAC, EMEA",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=52); style=salmon"
syn_pie_0153__q3,synthetic,gold/images/syn_pie_0153.png,Was Social's traffic share greater than Email's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=53); style=spreadsheet"
syn_pie_0154__q1,synthetic,gold/images/syn_pie_0154.png,What percentage of budget came from HR?,4.6%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=54); style=minimal"
syn_pie_0154__q2,synthetic,gold/images/syn_pie_0154.png,Which department had the largest share of budget?,Sales,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=54); style=minimal"
syn_pie_0154__q3,synthetic,gold/images/syn_pie_0154.png,Was Sales' share of budget larger than Marketing's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=54); style=minimal"
syn_pie_0155__q3,synthetic,gold/images/syn_pie_0155.png,Did Paid Search have a bigger share of spend than Direct?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=55); style=dense"
syn_pie_0156__q2,synthetic,gold/images/syn_pie_0156.png,Which category accounted for the least sales?,Software,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=56); style=dark"
syn_pie_0156__q3,synthetic,gold/images/syn_pie_0156.png,Was Software's sales share greater than Subscriptions'?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=56); style=dark"
syn_pie_0156__q4,synthetic,gold/images/syn_pie_0156.png,Name the top 3 categories by sales share.,"Hardware, Subscriptions, Consulting",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=56); style=dark"
syn_pie_0157__q3,synthetic,gold/images/syn_pie_0157.png,Was EMEA's share of revenue larger than LATAM's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=57); style=academic"
syn_pie_0158__q4,synthetic,gold/images/syn_pie_0158.png,List the bottom 3 sources by share of traffic.,"Referral, Social, Paid",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=58); style=pastel"
syn_pie_0159__q2,synthetic,gold/images/syn_pie_0159.png,Which department accounted for the least budget?,HR,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=59); style=bold"
syn_pie_0160__q2,synthetic,gold/images/syn_pie_0160.png,Which channel had the smallest share of spend?,Social,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=60); style=neutral"
syn_pie_0160__q4,synthetic,gold/images/syn_pie_0160.png,Rank the top 3 channels by share of spend.,"Paid Search, Display, Affiliate",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=60); style=neutral"
syn_pie_0161__q3,synthetic,gold/images/syn_pie_0161.png,Did Hardware have a bigger share of sales than Services?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=61); style=editorial"
syn_pie_0162__q1,synthetic,gold/images/syn_pie_0162.png,LATAM's share of total revenue?,10.0%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=62); style=salmon"
syn_pie_0162__q3,synthetic,gold/images/syn_pie_0162.png,Was LATAM's revenue share greater than MEA's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=62); style=salmon"
syn_pie_0163__q1,synthetic,gold/images/syn_pie_0163.png,What percentage of traffic came from Social?,35.3%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=63); style=spreadsheet"
syn_pie_0163__q3,synthetic,gold/images/syn_pie_0163.png,Was Direct's share of traffic larger than Email's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=63); style=spreadsheet"
syn_pie_0164__q1,synthetic,gold/images/syn_pie_0164.png,What share of budget did HR represent?,30.6%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=64); style=minimal"
syn_pie_0164__q2,synthetic,gold/images/syn_pie_0164.png,Which department had the smallest slice of budget?,Engineering,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=64); style=minimal"
syn_pie_0164__q3,synthetic,gold/images/syn_pie_0164.png,Did Support have a bigger share of budget than IT?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=64); style=minimal"
syn_pie_0165__q3,synthetic,gold/images/syn_pie_0165.png,Was Social's spend share greater than Direct's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=65); style=dense"
syn_pie_0166__q1,synthetic,gold/images/syn_pie_0166.png,What percentage of sales came from Services?,23.8%,pie,lookup_value,easy,true,train,"annotated pie; procedural gen (seed=46, idx=66); style=dark"
syn_pie_0166__q2,synthetic,gold/images/syn_pie_0166.png,Which category had the smallest share of sales?,Software,pie,max_min,easy,true,train,"annotated pie; procedural gen (seed=46, idx=66); style=dark"
syn_pie_0166__q3,synthetic,gold/images/syn_pie_0166.png,Was Services' share of sales larger than Consulting's?,Yes,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=66); style=dark"
syn_pie_0166__q4,synthetic,gold/images/syn_pie_0166.png,Rank the bottom 3 categories by share of sales.,"Software, Consulting, Services",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=66); style=dark"
syn_pie_0167__q3,synthetic,gold/images/syn_pie_0167.png,Did NA have a bigger share of revenue than EMEA?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=67); style=academic"
syn_pie_0168__q3,synthetic,gold/images/syn_pie_0168.png,Was Email's traffic share greater than Social's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=68); style=pastel"
syn_pie_0168__q4,synthetic,gold/images/syn_pie_0168.png,Name the top 3 sources by traffic share.,"Social, Referral, Email",pie,rank_order,medium,true,train,"annotated pie; procedural gen (seed=46, idx=68); style=pastel"
syn_pie_0169__q3,synthetic,gold/images/syn_pie_0169.png,Was Operations' share of budget larger than Support's?,No,pie,compare_categories,medium,true,train,"annotated pie; procedural gen (seed=46, idx=69); style=bold"
